customer_id,name,gender,age,email,phone,address,city,state,zipcode,registration_date,total_purchases,product_id,Metal_Type,payment_method,payment_amount,discount_applied,tax_amount,total_amount
120,Brad Hogan,Female,64,molly52@example.com,232.797.9693,"9106 Weber Flats Suite 093
Mendezfort, MP 65211",Mcgrathfurt,Arkansas,41129,2/1/2021,1,22,Platinum,Creadit Card,1158.72,113.8,115.87,1160.79
121,Erica Gordon,Female,48,ymoore@example.org,001-224-907-5758x349,"50496 Renee Forges Suite 249
Port David, MS 74503",Wardfort,South Carolina,94598,9/27/2020,2,4,Silver,Creadit Card,1453.43,262.57,145.34,1336.2
122,Jennifer Carey,Male,51,kyle24@example.com,669-837-3277x063,"23422 Clark Ports Apt. 012
Baileyport, HI 08507",Ashleystad,Connecticut,54720,10/22/2021,1,43,Silver,PayPal,4667.21,822.27,466.72,4311.66
123,Kristina Garrett,Male,21,yusharon@example.org,8568975931,"USS Watkins
FPO AA 72000",Pamelaberg,Arizona,1714,8/30/2020,2,50,Gold,Credit Card,1705.48,297.36,170.55,1578.67
124,Rita Watson,Male,67,zachary96@example.net,001-311-298-3358x620,"9163 Davis Stream
West Joe, TN 96880",East Robin,Missouri,57548,4/14/2021,4,27,Platinum,Debit Card,2086.77,184.49,208.68,2110.96
125,Joseph Barnes,Female,21,susangarcia@example.net,(654)883-7939x091,"55194 John Turnpike
Kristinaland, CT 51824",Hernandezmouth,Iowa,17599,8/13/2021,3,18,Silver,PayPal,956.86,224.5,95.69,828.05
126,Kelly Mcdonald,Female,27,rogerwright@example.net,652-941-7737,"293 Bell Greens Suite 229
Rodriguezbury, PA 45756",Adrianmouth,Indiana,52336,7/3/2021,5,38,Platinum,Debit Card,3010.42,170.33,301.04,3141.13
127,Allison Briggs,Female,56,wpennington@example.org,001-780-200-6947,"PSC 6164, Box 0500
APO AA 86174",New Hannahtown,South Dakota,69413,6/5/2020,3,74,Silver,Credit Card,265.53,20.4,26.55,271.68
68,Abigail Hoover,Female,52,markpotter@example.org,(934)875-7788x115,"681 Douglas Locks Suite 212
North Patrick, OK 15689",New Josephport,Minnesota,87742,8/25/2023,5,97,Silver,Credit Card,4316.65,869.58,431.66,3878.73
66,Robert Moore,Female,24,huntangelica@example.com,+1-676-329-6219x127,"4158 Alan Rest Apt. 216
Bowersfort, FM 04046",Crystalberg,Colorado,92631,12/5/2022,3,70,Gold,Creadit Card,3442.96,284.53,344.3,3502.73
130,Kevin Jenkins,Female,63,craig21@example.org,-5941,"7133 Eric Well
Fisherborough, OH 05342",Moorefort,West Virginia,75588,10/9/2020,4,7,Platinum,Creadit Card,4950.62,561.92,495.06,4883.76
131,Jasmine Castillo,Female,22,zcarlson@example.com,683-814-8835x43864,"14431 Ricky Place Apt. 536
Camachobury, KY 69020",Philipland,Pennsylvania,62955,5/3/2023,2,87,Silver,Credit Card,3770.63,907.85,377.06,3239.84
132,Christopher Martinez,Female,47,joseph66@example.org,2926066566,"PSC 9901, Box 0298
APO AE 22021",Ronaldhaven,Maine,98917,9/24/2023,5,32,Silver,PayPal,3535.87,191.84,353.59,3697.62
133,Debra Oliver,Male,23,dennisjacobson@example.org,844.780.6792x020,"78346 Ryan Mission Suite 231
New Jeffside, MO 42668",Jerryton,Massachusetts,88870,12/18/2021,4,12,Platinum,Debit Card,3185.22,771.26,318.52,2732.48
134,Tina Burke,Male,51,danielfrank@example.com,(246)220-8226x349,"7944 Gamble Curve Apt. 781
East Frankchester, IL 71152",Jenniferstad,Kentucky,67038,9/7/2019,4,67,Gold,Creadit Card,2742.38,173.34,274.24,2843.28
135,Tara David,Female,66,hstanley@example.net,001-767-811-7262x680,"97859 Ann Underpass
Port Jeffreyhaven, MT 18385",Lake Jamesport,Oklahoma,27504,11/5/2021,1,8,Silver,Creadit Card,3104.22,378.72,310.42,3035.92
136,Melissa Mitchell,Male,65,benjaminweber@example.org,540.606.6802x156,"215 Elizabeth Lock Suite 453
New Brenda, AZ 64885",East Juan,Idaho,59637,7/24/2021,1,6,Silver,Credit Card,2960.08,715.36,296.01,2540.73
137,David Sanders,Female,27,thomaskeith@example.com,+1-509-234-7619x5175,"734 Yang Trail Apt. 196
South James, GU 73635",Stoneburgh,Georgia,1073,1/21/2024,4,59,Gold,Credit Card,2987.91,315.8,298.79,2970.9
138,Jason Humphrey,Male,42,stephanie21@example.net,001-895-279-3760x24484,"74785 Harvey Run Suite 367
Scottberg, WI 90871",Onealland,Kentucky,85409,5/26/2024,4,27,Gold,Debit Card,4129.51,424.42,412.95,4118.04
15,Karen Thomas,Female,69,nunezedward@example.com,(409)776-7017x20099,"67109 Mendez Junction Apt. 942
Lloydville, NC 25290",Port Philipstad,Wisconsin,25467,6/20/2023,1,76,Silver,PayPal,3153.38,513.09,315.34,2955.63
140,Maurice Mitchell,Male,51,thompsonadam@example.net,001-787-687-4206,"36106 Carlson Crescent
Shelbyburgh, NJ 79911",North Andrewberg,New Hampshire,21285,6/9/2021,4,31,Platinum,PayPal,1958.38,439.53,195.84,1714.69
141,Susan Barrett,Male,45,solistracy@example.org,+1-410-390-0364x0741,"838 Ann Hills Apt. 225
North Justinchester, NY 33827",North Nathan,Montana,16295,3/5/2021,5,7,Silver,Debit Card,4431.54,326.96,443.15,4547.73
142,Justin Cunningham,Female,33,joel00@example.org,3358114470,"912 Mitchell Turnpike Suite 501
Carterstad, KY 01429",South Matthew,Indiana,10425,3/14/2023,1,45,Gold,PayPal,1952.27,231.86,195.23,1915.64
143,Angel Thompson,Female,57,marydavis@example.net,760.753.7993x78173,"1566 Allen Vista
Savannahfurt, VT 73812",Jenniferborough,Indiana,9461,10/18/2022,2,27,Bronze,PayPal,2601.19,137.32,260.12,2723.99
144,Anthony Morton,Female,70,gcurtis@example.net,-4017,"USNV Ponce
FPO AA 97341",South Erica,Texas,61314,10/11/2020,1,53,Gold,PayPal,731.46,182.25,73.15,622.36
145,Lori Stewart,Male,57,galvanjane@example.net,(553)214-5901x789,"13393 Watson Hills
Melissatown, MA 81407",West Fredland,Washington,87874,4/13/2023,5,71,Platinum,Credit Card,1295.04,91.74,129.5,1332.8
24,Andrew Williams,Female,60,adam02@example.org,(739)968-3735x91915,"PSC 4080, Box 3513
APO AP 45818",Port James,Utah,96055,2/26/2022,5,89,Silver,Creadit Card,221.56,48.33,22.16,195.39
147,Jesus Ferrell,Male,40,alexander01@example.com,603.880.1616x2799,"329 Steven Fall
Leehaven, WI 06440",Gilmorefurt,Louisiana,86237,6/15/2023,1,44,Silver,Debit Card,3483.74,844.37,348.37,2987.74
148,Kimberly Schultz,Female,30,barbarapearson@example.net,7778746300,"395 Heather Turnpike
Amandaburgh, NE 82068",Lake Jonathanborough,California,81310,9/26/2022,5,51,Platinum,PayPal,831.91,161.52,83.19,753.58
149,Robert Gould,Female,53,fstokes@example.org,565-356-5640x375,"3963 Flores Brook Apt. 413
Sarahborough, GA 31358",Walshport,Hawaii,32010,1/8/2024,2,64,Silver,Creadit Card,4149.69,1023.83,414.97,3540.83
150,Carlos Davidson,Female,53,smithmegan@example.net,738-982-5422x564,"97346 Henry Junctions Suite 505
Diazmouth, MH 09329",Port Kaitlynside,Maine,85648,2/8/2022,1,80,Bronze,PayPal,1576.39,301.53,157.64,1432.5
94,Joshua Munoz,Male,26,grant52@example.com,(411)465-5450x342,"84106 Peter Oval
Lake Donald, PW 15317",Lake David,Montana,80128,5/22/2020,1,56,Bronze,Credit Card,1497.4,109.21,149.74,1537.93
152,Stacey Lucas,Female,30,reedsean@example.net,(580)268-5050x97896,"Unit 8839 Box 8318
DPO AA 15966",West Lucaston,New Hampshire,90343,11/11/2020,5,66,Gold,Creadit Card,490.1,73.78,49.01,465.33
153,Linda Dickson,Female,25,rwright@example.net,001-783-442-3373x3453,"39936 Todd Hollow Apt. 143
North Michaelmouth, LA 41369",Bennettbury,Utah,73823,10/2/2022,1,68,Platinum,PayPal,911.97,89.56,91.2,913.61
154,Ashley Sims,Female,61,iwood@example.org,+1-479-396-8548x221,"856 Sampson Streets
Lake Joycehaven, VT 77270",Johnsonborough,Ohio,54329,10/8/2019,3,53,Bronze,Credit Card,4185.71,743.74,418.57,3860.54
155,Leah Hansen,Female,22,rowlandmichelle@example.com,(384)237-7299x48875,"2840 Stephanie Falls Suite 482
New Chad, IA 66166",South Benjamin,North Dakota,46683,6/13/2022,3,55,Gold,PayPal,289.74,55.54,28.97,263.17
156,Thomas Huff,Male,34,mhiggins@example.net,319.799.7405x87184,"2573 Poole Road
West Sandrashire, FM 59004",South Robert,West Virginia,75905,4/13/2022,5,56,Bronze,Creadit Card,2122.05,353.29,212.21,1980.97
157,Connor Castillo,Female,38,bradabbott@example.org,228-431-1638,"5837 Daniel Flat
North Taraland, RI 10891",East Jonathanmouth,Pennsylvania,69273,11/1/2020,5,40,Platinum,Creadit Card,3555.92,479.09,355.59,3432.42
158,Mrs. Laura Carr,Male,51,joshua27@example.org,333-229-6760x92904,"41309 Gray Shores
Clarkland, VT 46825",Simmonstown,Texas,4713,7/27/2020,1,76,Silver,Creadit Card,1949.32,190.44,194.93,1953.81
159,Jessica Steele,Female,24,qgordon@example.org,5355840653,"13591 Nelson Flats
South Shannon, IN 77563",Port Walterburgh,Vermont,16797,6/30/2022,2,75,Silver,Creadit Card,125.21,25.14,12.52,112.59
154,Ashley Sims,Female,61,iwood@example.org,+1-479-396-8548x221,"856 Sampson Streets
Lake Joycehaven, VT 77270",Johnsonborough,Ohio,54329,10/8/2019,4,24,Bronze,Debit Card,2524.17,261.78,252.42,2514.81
161,David Brady,Female,48,tara21@example.net,634.440.1287,"833 Shawn Parks
Garciastad, NE 71877",North Robert,Oregon,80397,9/5/2020,1,76,Silver,PayPal,1052.19,84.42,105.22,1072.99
162,Melissa Mclean,Female,68,michelleknapp@example.com,797.506.9708,"57189 Blackburn Inlet
East Elizabeth, NJ 15619",South Kelly,Maryland,38556,8/27/2019,2,91,Silver,PayPal,2743.64,236.64,274.36,2781.36
163,Debra Davis,Female,63,santananicole@example.org,(210)744-1113,"89764 John Keys Suite 263
Browntown, KY 79820",Port Kent,Rhode Island,2072,1/4/2023,2,33,Silver,Debit Card,4411.28,733.53,441.13,4118.88
51,Andrew Berg,Male,40,katiemcdonald@example.net,567.732.6058,"97939 Johnson Oval Suite 830
North Dennismouth, VI 88870",Lake Gabrielle,Wisconsin,68097,3/19/2023,2,32,Gold,Credit Card,3623.61,753.7,362.36,3232.27
165,Logan Brady,Male,21,martharoberson@example.net,646-581-8734x40594,"446 Rodriguez Club Suite 323
Michellehaven, NV 85186",Parkchester,Indiana,71533,5/17/2023,4,44,Silver,Creadit Card,2552.37,236.09,255.24,2571.52
156,Thomas Huff,Male,34,mhiggins@example.net,319.799.7405x87184,"2573 Poole Road
West Sandrashire, FM 59004",South Robert,West Virginia,75905,4/13/2022,5,13,Platinum,Credit Card,677.52,45.52,67.75,699.75
167,Lisa Collins,Male,70,collierandrew@example.org,+1-938-765-8117x47704,"830 Knight Gateway
Lake Austin, DE 51105",Tammystad,Georgia,78032,11/9/2022,1,59,Bronze,Debit Card,3741.2,524.05,374.12,3591.27
168,Christopher Johnson,Female,44,dgallegos@example.org,+1-354-992-4038x44317,"8103 Michael Way
West Linda, IN 41130",Port Danielle,Wisconsin,7670,10/23/2022,3,33,Platinum,PayPal,3644.67,832.83,364.47,3176.31
169,Derrick Sims,Male,55,noblebrenda@example.org,480.982.9942,"USCGC Larson
FPO AA 73197",Lake Jennifer,Utah,47367,8/11/2020,2,27,Silver,Credit Card,3819.95,231.99,382,3969.96
170,Brittany Ramirez,Male,62,storres@example.org,932-477-2836x64354,"6390 Carroll Summit Apt. 790
Howellburgh, AK 02503",Patricialand,Arizona,36252,6/2/2022,4,3,Silver,Creadit Card,3565.19,817.85,356.52,3103.86
171,Sarah Garcia,Male,56,wmclaughlin@example.org,001-632-997-6578x291,"48385 Velazquez Isle
West Trevorville, FL 18373",Joshuaberg,Kansas,21717,7/24/2022,5,44,Gold,Credit Card,3011.91,362.15,301.19,2950.95
172,Courtney Mckay,Female,41,brittanyirwin@example.net,+1-538-375-2677x37864,"9451 Katie Row Apt. 782
South Jacobfort, DC 03907",East James,Arizona,45133,7/25/2022,3,100,Gold,Debit Card,161.38,34.11,16.14,143.41
173,Dr. Gary Rogers,Male,56,turnerrichard@example.org,001-779-559-5611x028,"466 Flowers Neck
Port Victoriaview, UT 43778",Kramermouth,Arkansas,11281,4/2/2020,4,6,Gold,Creadit Card,1542.03,120.07,154.2,1576.16
174,Kelly Taylor,Female,69,gilmorekevin@example.com,+1-338-658-3329x762,"5465 Crystal Brook Suite 251
East Allison, NJ 41266",South Sydneymouth,Ohio,19773,11/10/2023,3,50,Gold,Creadit Card,2009.52,261.75,200.95,1948.72
175,Samuel Young,Female,61,jfields@example.com,-10956,"03190 Brenda Circles
East Johnborough, MA 53844",Millershire,Colorado,41764,11/23/2022,5,16,Silver,Debit Card,2185.05,225.13,218.51,2178.43
176,Amy Carney,Male,50,kenneth02@example.org,(954)927-6331x162,"10723 Duncan Corner
Lindaview, MA 56278",Lake Monicatown,Washington,37835,4/16/2024,2,89,Platinum,PayPal,1331.92,146.95,133.19,1318.16
177,Lawrence Simpson,Male,68,theresa07@example.net,(510)634-3183,"799 Lewis Springs Apt. 352
Kristinton, OH 57534",Fernandezborough,Florida,38934,5/2/2020,2,17,Gold,Creadit Card,3472.3,186.31,347.23,3633.22
178,Timothy Anderson,Male,34,schmidtdaniel@example.org,226-594-0713,"4992 Leach Cove Apt. 182
Mooreton, ME 28977",West Jonathanfort,Iowa,35859,4/27/2024,1,56,Silver,Debit Card,3109.86,719.75,310.99,2701.1
179,Elizabeth Wallace,Female,57,zrodriguez@example.org,759-530-8106,"1076 Nelson Rest Suite 692
North Casey, AZ 42116",Alyssachester,Illinois,53073,2/9/2020,3,46,Bronze,Credit Card,152.22,35.51,15.22,131.93
180,Kathy Whitney,Male,37,mforbes@example.com,001-849-691-2428,"6469 Tyler Pine
Latoyatown, WV 80026",Connorstad,Washington,50598,9/14/2022,2,93,Platinum,Creadit Card,3704.78,821.16,370.48,3254.1
181,Sandra Kirby,Male,55,sheri00@example.org,+1-786-716-5355x552,"442 Richards Forges Apt. 347
Port Justin, DC 36684",North Johnmouth,Texas,82542,8/1/2020,4,89,Bronze,Credit Card,3851.99,203.6,385.2,4033.59
182,Anthony Hernandez,Female,40,vrobinson@example.org,447-374-6598,"4189 Mathews Expressway
Perrybury, MN 36365",Nicolemouth,Idaho,34484,6/9/2021,2,13,Platinum,Debit Card,1630.38,340.95,163.04,1452.47
183,James Morgan,Female,60,lambertsarah@example.net,227.739.5402,"520 Martin Mill Suite 167
North Stevenchester, IN 36624",New Traci,New Hampshire,11788,8/7/2022,2,90,Platinum,Debit Card,4534.38,275.83,453.44,4711.99
184,Samantha Collins,Male,59,khayes@example.com,911-213-6719,"PSC 2268, Box 5252
APO AE 63527",Jacksonstad,Hawaii,60218,6/1/2020,2,92,Bronze,Creadit Card,1586.03,280.07,158.6,1464.56
185,Ricardo Berg,Male,63,evanslisa@example.org,001-336-678-0469,"4173 Wells Garden Apt. 105
Thomaston, CT 13358",Taylorport,West Virginia,18870,3/28/2023,1,33,Gold,Debit Card,1614.81,397.26,161.48,1379.03
186,Debbie Henderson,Female,49,barbara76@example.org,001-327-742-1922x444,"95804 Simmons Crest
West Gabrielle, ID 30872",Stephanieton,Arkansas,651,4/3/2021,4,13,Gold,PayPal,4484.27,294.08,448.43,4638.62
187,Amber Ho,Male,24,parkerwilliam@example.net,+1-862-938-8927x6308,"USCGC Lynch
FPO AP 67064",East Autumnburgh,Massachusetts,81949,12/14/2020,5,79,Gold,Creadit Card,3059.64,410.77,305.96,2954.83
188,Ronald Ward,Male,56,salvarado@example.org,(769)768-3710x9780,"9498 Bruce Cliff Suite 243
North Shellyborough, AZ 40272",Scotthaven,Rhode Island,4781,10/2/2019,4,95,Silver,Credit Card,2943.4,212.77,294.34,3024.97
189,David Coleman,Male,65,charles37@example.net,583-487-2795,"063 Bryan Motorway Apt. 608
New Johnshire, MN 04558",North Alicia,Iowa,92657,12/28/2020,4,50,Gold,Credit Card,3438.65,464.75,343.87,3317.77
190,Benjamin Ayers,Female,68,jenniferruiz@example.com,652-544-6533x3626,"5904 Makayla Dale
Lake Gabrielborough, MN 60891",Perezberg,Wisconsin,24225,9/11/2023,1,68,Gold,Credit Card,89.98,15.44,9,83.54
191,Robin Klein,Male,25,powellbryan@example.org,+1-996-237-0688x14705,"957 Hopkins Corner
New Elizabeth, VA 00623",South Kendraborough,Delaware,44729,8/2/2021,4,43,Platinum,Creadit Card,4435.33,499.67,443.53,4379.19
192,Kristen Kelley,Male,23,peterjones@example.com,4733033498,"2001 Troy Court Apt. 365
Brianhaven, OR 89478",Millsmouth,Tennessee,13303,6/28/2022,4,99,Silver,Credit Card,1085.73,252.96,108.57,941.34
193,Devin Keller,Male,21,powelladam@example.net,(523)628-9924x772,"321 Cole Key
East Jamesbury, AZ 02938",Melissashire,Arizona,57972,10/20/2021,5,46,Platinum,Debit Card,2823.33,538.32,282.33,2567.34
194,Ashley Valdez,Female,43,znelson@example.com,(955)638-4730x0452,"PSC 3028, Box 4264
APO AP 87901",Andrewstad,Connecticut,74416,9/17/2022,5,88,Bronze,Creadit Card,4397.94,347.79,439.79,4489.94
195,Joseph Richard,Male,59,jenniferbrennan@example.org,708-825-8394x536,"664 Deborah Squares Apt. 415
Pruittberg, MH 71133",Gardnerland,Kentucky,28387,12/24/2020,2,16,Silver,Credit Card,2903.93,312.35,290.39,2881.97
196,Joshua Peterson,Female,31,hernandeztimothy@example.net,663.740.0958,"PSC 8909, Box 6377
APO AA 17113",Johnsonbury,Nevada,86825,2/21/2020,4,12,Bronze,Credit Card,2641.17,543.11,264.12,2362.18
197,Andrea Pope,Male,58,rubenrodriguez@example.org,(533)585-1834,"97319 Holloway Alley
Elizabethborough, AK 70515",Normanhaven,Minnesota,80388,7/8/2021,3,52,Silver,Debit Card,4171.55,631.83,417.16,3956.88
198,Linda Hodges,Male,39,tylerclark@example.com,996.842.0740x1905,"30564 Rose Junction Apt. 521
Christopherstad, MO 14136",Brendafurt,North Carolina,37586,9/29/2021,1,46,Gold,Debit Card,1684.81,337.32,168.48,1515.97
199,Kristy Rodriguez,Male,41,odavis@example.com,926.738.8872x727,"Unit 9803 Box 2156
DPO AA 52546",Johnsonmouth,Georgia,21443,10/27/2021,2,82,Gold,Creadit Card,1692.47,248.85,169.25,1612.87
200,Lauren Bray,Male,23,growe@example.net,001-959-393-8965x2989,"5795 Bryant Walk Apt. 777
Port Jason, HI 92836",Lake Marisastad,Florida,75869,12/24/2023,3,24,Platinum,Creadit Card,3893.9,616.96,389.39,3666.33
201,Kristin Walker,Female,51,lharrison@example.org,+1-984-248-1074x604,"9857 Moyer Harbor Apt. 113
East Joshua, MP 85042",Vickiside,Idaho,71712,1/14/2023,1,30,Silver,Debit Card,3239.22,698.87,323.92,2864.27
202,Brandon Duran,Female,27,whiterichard@example.org,(959)714-2667,"55929 Newton Isle
Meganside, GU 53914",South Nancy,Tennessee,90713,3/6/2022,1,50,Silver,Debit Card,220.51,39.45,22.05,203.11
203,Travis Boyd,Male,60,awalker@example.net,7497009385,"20185 Laura Street Suite 259
New Adam, ND 45067",Francisfurt,New Jersey,89109,8/1/2020,1,68,Gold,PayPal,1793.56,328.44,179.36,1644.48
140,Maurice Mitchell,Male,51,thompsonadam@example.net,001-787-687-4206,"36106 Carlson Crescent
Shelbyburgh, NJ 79911",North Andrewberg,New Hampshire,21285,6/9/2021,4,1,Gold,Creadit Card,2586.43,249.48,258.64,2595.59
205,Michael Howard,Male,64,hcrosby@example.com,(718)490-2665x0092,"9754 Michael Extensions Suite 076
Miketown, MN 32859",East Tonyafurt,Maryland,22818,11/5/2019,4,54,Gold,PayPal,3972.87,204.12,397.29,4166.04
206,Lisa Watson,Male,48,athompson@example.com,884.359.5699,"37583 Theresa Terrace
Rubioville, DC 20141",Kendramouth,Florida,5994,6/8/2024,1,88,Gold,Creadit Card,3844.6,379.77,384.46,3849.29
207,Kathryn Martin,Male,51,csavage@example.com,254.869.6816x743,"976 Acosta Rapids Apt. 549
Thomasborough, ME 11659",Taylorville,Hawaii,47611,12/14/2023,5,91,Bronze,Credit Card,2871.03,166.38,287.1,2991.75
105,Peter Rivera,Female,47,laura29@example.net,(940)761-9726x36628,"PSC 9833, Box 8673
APO AP 96032",New Danielburgh,Maryland,4193,4/22/2022,2,62,Gold,PayPal,2455.92,494.12,245.59,2207.39
209,Amanda Tran,Female,18,tamaramoran@example.net,540.395.0551,"9432 Michael Point
Lake Mary, SD 98980",Nicholsonburgh,Nevada,99306,10/4/2019,2,36,Platinum,PayPal,3432.92,753.33,343.29,3022.88
210,Bradley Hayes,Male,20,kimberly50@example.com,001-309-303-9021x38665,"22837 Ryan Passage Apt. 854
Wallaceshire, AL 85927",Russostad,Maine,71946,1/31/2020,4,7,Silver,Creadit Card,3491.95,652.96,349.19,3188.18
211,William Wright,Female,31,goodwinamy@example.org,001-835-811-0157,"027 Amy Dale Suite 507
Carrstad, NH 61461",West Beverly,Wyoming,2199,7/4/2024,1,29,Platinum,Debit Card,3077.28,347.89,307.73,3037.12
212,Kimberly Sanchez,Female,45,lawsonrobert@example.com,449.291.0700,"36203 Anita Stravenue Apt. 312
East Richardside, AS 87101",Bensontown,Virginia,61043,1/15/2024,5,52,Silver,Creadit Card,1987.63,245.92,198.76,1940.47
213,Alex Foley,Female,33,toddgonzalez@example.org,405.861.6269x864,"1508 Phillips Loaf
Waltersstad, AS 62978",North Rebecca,Iowa,32978,3/18/2022,2,33,Gold,Debit Card,2705.48,603.79,270.55,2372.24
214,Donald Martinez,Female,47,derekjimenez@example.net,-9585,"69423 Mccann Underpass
Carterberg, TX 33933",New Jennifer,Indiana,32661,12/6/2019,2,66,Gold,Debit Card,1644.17,129.54,164.42,1679.05
215,Sharon Lawrence,Female,53,josephmcmahon@example.org,001-908-791-7483x0566,"8459 Smith Villages Apt. 516
Nicolefort, WY 63390",Angelaberg,Hawaii,2876,12/13/2022,2,76,Bronze,Creadit Card,2425.12,456.81,242.51,2210.82
216,Brian Hodges,Female,56,kevinmarshall@example.net,934-308-2395x593,"66060 Jones Village Apt. 502
Wagnermouth, TX 55598",East Edwardbury,New York,99300,3/20/2020,2,6,Bronze,Creadit Card,4528.47,492.46,452.85,4488.86
81,Travis Warren,Female,33,ppena@example.com,+1-216-404-9244x8185,"7335 Green Extension Suite 601
North Markborough, ME 71905",New Kimberlyland,Connecticut,71903,1/17/2022,5,9,Silver,PayPal,4228.05,478.04,422.81,4172.82
218,Tasha Mcclain,Male,20,elizabeth50@example.org,281.293.4403x7235,"8600 Sarah Plaza Apt. 378
North Jeffrey, AL 16937",East Shawnbury,New Mexico,13040,4/24/2022,2,87,Silver,Debit Card,4242.16,600.97,424.22,4065.41
219,Maria Wallace,Female,50,johnadams@example.com,362.844.9403x3370,"0577 Joshua Springs
Jamesside, KS 33575",Port Melissaville,Nebraska,49930,2/2/2024,3,9,Platinum,Creadit Card,4078.91,896.13,407.89,3590.67
